cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,10/30/20,OH-7,2,District partisanship,-5.294648,"OH-7 is 24.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,11,Total,-27.3252,"",DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,1,Incumbency,-7.105643,"Gibbs has been elected to 5 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-7 has nationally representative demographics, so incumbency won't help Gibbs as much there.",DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,7,Challenger experience,0,Roberts has never held elected office.,DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,6,Incumbent's voting record in Congress,-.1459187,Johnson has voted with Republicans 77% of the time in roll-call votes in recent sessions of Congress.,DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,5,Fundraising,-17.60741,"As of Oct. 14, Johnson had raised $669,000 in individual contributions (100% of all such contributions to the major-party candidates); Roberts had raised $0 (0%).",DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,4,Generic ballot,3.389597,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,3,Incumbent's margin in last election,-9.044815,Johnson won by 38.5 percentage points in 2018.,DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,2,District partisanship,-9.187968,"OH-6 is 34.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,11,Total,-41.71367,"",DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-6,1,Incumbency,-9.117154,"Johnson has been elected to 5 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-6 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Shawna Roberts,Bill Johnson,Roberts,Johnson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,7,Challenger experience,0,Rubando has never held elected office.,DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,6,Incumbent's voting record in Congress,.1588419,Latta has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,5,Fundraising,-10.97311,"As of Oct. 14, Latta had raised $572,000 in individual contributions (71% of all such contributions to the major-party candidates); Rubando had raised $235,000 (29%).",DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,4,Generic ballot,2.655532,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,3,Incumbent's margin in last election,-5.177733,Latta won by 27.1 percentage points in 2018.,DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,2,District partisanship,-4.450994,"OH-5 is 22.0 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,11,Total,-24.5696,"",DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-5,1,Incumbency,-6.782141,"Latta has been elected to 7 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-5 has nationally representative demographics, so incumbency won't help Latta as much there.",DR,Nick Rubando,Robert E. Latta,Rubando,Latta,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,8,Scandals,1.329047,"Jordan was involved in a scandal. But it developed in 2018, before the current election cycle, so our model discounts its importance.",DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,7,Challenger experience,0,Freshour has never held elected office.,DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,6,Incumbent's voting record in Congress,.4426021,Jordan has voted with Republicans 83% of the time in roll-call votes in recent sessions of Congress.,DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,5,Fundraising,-14.10966,"As of Oct. 14, Jordan had raised $15,836,000 in individual contributions (92% of all such contributions to the major-party candidates); Freshour had raised $1,284,000 (8%).",DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,4,Generic ballot,2.866704,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,3,Incumbent's margin in last election,-6.182608,Jordan won by 30.5 percentage points in 2018.,DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,2,District partisanship,-6.44274,"OH-4 is 29.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,11,Total,-29.54308,"",DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-4,1,Incumbency,-7.446424,"Jordan has been elected to 7 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Shannon Freshour,Jim Jordan,Freshour,Jordan,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,7,Challenger experience,0,Richardson has never held elected office.,DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,6,Incumbent's voting record in Congress,-2.234241,"Beatty has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,5,Fundraising,9.384377,"As of Oct. 14, Beatty had raised $681,000 in individual contributions (100% of all such contributions to the major-party candidates); Richardson had raised $0 (0%).",DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,4,Generic ballot,4.445116,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,3,Incumbent's margin in last election,9.453894,Beatty won by 47.2 percentage points in 2018.,DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,2,District partisanship,13.02851,"OH-3 is 37.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,11,Total,45.7331,"",DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-3,1,Incumbency,11.65545,"Beatty has been elected to 4 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-3 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Joyce Beatty,Mark F. Richardson,Beatty,Richardson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,7,Challenger experience,0,Castle has never held elected office.,DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,6,Incumbent's voting record in Congress,.135198,Wenstrup has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,5,Fundraising,-9.609337,"As of Oct. 14, Wenstrup had raised $733,000 in individual contributions (74% of all such contributions to the major-party candidates); Castle had raised $257,000 (26%).",DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,4,Generic ballot,2.262035,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,3,Incumbent's margin in last election,-3.009395,Wenstrup won by 16.4 percentage points in 2018.,DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,2,District partisanship,-2.799228,"OH-2 is 16.3 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,11,Total,-18.69082,"",DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-2,1,Incumbency,-5.670098,"Wenstrup has been elected to 4 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-2 has nationally representative demographics, so incumbency won't help Wenstrup as much there.",DR,Jaime Castle,Brad Wenstrup,Castle,Wenstrup,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,7,Challenger experience,0,Godfrey has never held elected office.,DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,6,Incumbent's voting record in Congress,-1.281328,"Gonzalez has voted with Republicans 65% of the time in roll-call votes in recent sessions of Congress. Candidates who break with their party more often tend to overperform at the ballot booth, other factors held equal.",DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,5,Fundraising,-13.79623,"As of Oct. 14, Gonzalez had raised $946,000 in individual contributions (95% of all such contributions to the major-party candidates); Godfrey had raised $51,000 (5%).",DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,4,Generic ballot,2.754729,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,3,Incumbent's margin in last election,-3.769416,Gonzalez won by 13.5 percentage points in 2018 in an open-seat race.,DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,2,District partisanship,-3.295243,"OH-16 is 15.8 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,11,Total,-26.30286,"",DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-16,1,Incumbency,-6.915376,"Gonzalez has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-16 has nationally representative demographics, so incumbency won't help Gonzalez as much there.",DR,Aaron Paul Godfrey,Anthony Gonzalez,Godfrey,Gonzalez,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,7,Challenger experience,0,Newby has never held elected office.,DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,6,Incumbent's voting record in Congress,-.438321,Stivers has voted with Republicans 74% of the time in roll-call votes in recent sessions of Congress.,DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,5,Fundraising,-13.34877,"As of Oct. 14, Stivers had raised $996,000 in individual contributions (96% of all such contributions to the major-party candidates); Newby had raised $47,000 (4%).",DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,4,Generic ballot,2.652955,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,3,Incumbent's margin in last election,-3.867024,Stivers won by 18.6 percentage points in 2018.,DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,2,District partisanship,-2.819035,"OH-15 is 14.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,11,Total,-24.52615,"",DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-15,1,Incumbency,-6.705962,"Stivers has been elected to 5 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-15 has nationally representative demographics, so incumbency won't help Stivers as much there.",DR,Joel Newby,Steve Stivers,Newby,Stivers,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-14,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Hillary O'Connor Mueri,David Joyce,O'Connor Mueri,Joyce,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-14,7,Challenger experience,0,O'Connor Mueri has never held elected office.,DR,Hillary O'Connor Mueri,David Joyce,O'Connor Mueri,Joyce,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-14,6,Incumbent's voting record in Congress,-.3960178,Joyce has voted with Republicans 72% of the time in roll-call votes in recent sessions of Congress.,DR,Hillary O'Connor Mueri,David Joyce,O'Connor Mueri,Joyce,17:34:24 30 Oct 2020
